timestamp,AFeedStream1,DFeedStream2,EFeedStream3,TotalFeedStream4,RecycleFlowStream8,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,ProductSepLevel,ProdSepPressurekPagauge,ProdSepUnderflowStream10,StripperLevel,StripperPressurekPagauge,StripperUnderflowStream11,StripperTemperatureDegC,StripperSteamFlowkgperhr,CompressorWorkkW,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentA6,ComponentB6,ComponentC6,ComponentD6,ComponentE6,ComponentF6,ComponentA9,ComponentB9,ComponentC9,ComponentD9,ComponentE9,ComponentF9,ComponentG9,ComponentH9,ComponentD11,ComponentE11,ComponentF11,ComponentG11,ComponentH11,DFeedFlowStream2,EFeedFlowStream3,AFeedFlowStream1,TotalFeedFlowStream4,CompressorRecycleValve,PurgeValveStream9,SeparatorPotLiquidFlowStream10,StripperLiquidProductFlowStream11,StripperSteamValve,ReactorCoolingWaterFlow,CondenserCoolingWaterFlow
2004-01-05 18:12:00,0.21618,3629.8,4494.7,9.4259,26.878,42.246,2709.4,75.371,120.41,0.34786,79.858,50.375,2637.7,26.038,48.931,3104.9,23.078,66.234,245.39,342.76,94.688,77.332,31.842,9.0982,26.252,6.8703,18.347,1.6298,32.854,13.819,23.566,1.2204,18.663,2.3043,4.7745,2.3306,-0.0010919,0.82891,0.099319,52.804,43.219,62.751,53.668,21.349,60.388,22.567,40.778,39.202,44.059,51.661,41.232,17.795
2004-01-05 18:13:00,0.21754,3615.8,4466.6,9.3813,26.776,42.162,2707.7,75.583,120.39,0.34721,79.802,51.877,2637.5,23.457,50.568,3103.7,23.594,66.204,245.99,342.92,94.635,77.317,31.842,9.0982,26.252,6.8703,18.347,1.6298,32.854,13.819,23.566,1.2204,18.663,2.3043,4.7745,2.3306,-0.0010919,0.82891,0.099319,52.804,43.219,62.992,54.004,21.215,60.263,22.613,40.857,43.625,47.849,51.586,40.587,16.578
2004-01-05 18:14:00,0.28568,3664.3,4596.7,9.3075,26.968,42.654,2710.8,74.725,120.4,0.33215,79.928,51.134,2639.5,25.142,50.904,3107.5,22.062,66.192,246.85,342.76,94.642,77.391,31.791,8.9246,26.61,6.7352,18.873,1.676,33.627,13.922,24.399,1.2841,18.072,2.26,4.7963,2.2853,-0.0010919,0.82891,0.099319,52.804,43.219,62.78,53.891,27.789,61.429,22.641,40.214,41.438,48.627,51.487,41.84,20.212
2004-01-05 18:15:00,0.28275,3666.2,4524.7,9.3742,27.101,42.309,2711.9,74.757,120.4,0.33819,79.802,49.556,2640.4,27.577,50.403,3107.6,23.475,66.183,245.82,342.67,94.546,76.938,31.791,8.9246,26.61,6.7352,18.873,1.676,33.627,13.922,24.399,1.2841,18.072,2.26,4.7963,2.2853,0.013599,0.82071,0.086595,53.631,44.191,62.747,54.753,28.077,61.582,22.81,39.476,36.793,47.466,51.561,40.978,16.906
2004-01-05 18:16:00,0.29381,3701.0,4503.0,9.4359,26.931,42.219,2712.8,74.632,120.4,0.34993,79.881,49.739,2641.3,25.412,49.359,3110.3,23.446,66.133,247.91,342.5,94.488,77.523,32.636,9.0581,26.592,6.6578,18.934,1.6457,33.089,14.121,23.908,1.2178,18.691,2.259,4.7513,2.3397,0.013599,0.82071,0.086595,53.631,44.191,63.408,53.751,28.723,61.542,22.551,40.891,37.333,45.052,51.357,40.817,16.931
2004-01-05 18:17:00,0.28969,3700.3,4472.6,9.2966,26.686,42.191,2714.6,75.069,120.44,0.34961,79.978,49.679,2642.8,25.49,50.235,3110.1,23.362,66.192,248.31,343.5,94.428,77.25,32.636,9.0581,26.592,6.6578,18.934,1.6457,33.089,14.121,23.908,1.2178,18.691,2.259,4.7513,2.3397,0.013599,0.82071,0.086595,53.631,44.191,63.42,54.114,29.128,62.133,22.619,40.929,37.154,47.078,51.3,42.222,17.141
2004-01-05 18:18:00,0.21172,3660.3,4456.5,9.3356,26.805,42.266,2711.4,75.196,120.41,0.37239,80.019,47.741,2641.0,24.716,50.385,3107.7,22.597,66.228,244.27,343.51,94.38,77.211,32.264,9.0469,26.593,6.6975,18.962,1.6337,33.375,13.84,24.074,1.1123,18.296,2.2663,4.8256,2.2562,0.013599,0.82071,0.086595,53.631,44.191,64.964,54.135,20.663,63.342,22.415,43.753,31.451,47.425,51.637,41.167,18.952
2004-01-05 18:19:00,0.20964,3700.8,4453.4,9.2681,26.555,42.74,2708.1,74.819,120.43,0.37035,79.939,50.397,2637.1,24.52,47.856,3106.0,23.196,66.233,246.79,342.6,94.364,77.237,32.264,9.0469,26.593,6.6975,18.962,1.6337,33.375,13.84,24.074,1.1123,18.296,2.2663,4.8256,2.2562,0.013599,0.82071,0.086595,53.631,44.191,64.266,54.172,20.867,61.623,22.155,44.002,39.27,41.573,51.388,42.184,17.526
2004-01-05 18:20:00,0.24332,3723.0,4459.4,9.3163,27.13,42.404,2704.8,74.388,120.39,0.34099,79.787,48.94,2633.4,23.817,50.504,3101.9,22.761,66.214,247.97,342.9,94.469,77.083,32.418,8.9117,26.631,6.9924,19.14,1.6478,32.899,13.93,24.017,0.96491,18.354,2.2286,4.8211,2.3785,0.010739,0.82571,0.10311,54.102,43.403,63.728,54.002,24.093,62.62,22.567,40.287,34.98,47.701,51.032,40.52,18.587
2004-01-05 18:21:00,0.24321,3722.4,4488.5,9.3095,26.716,42.305,2704.7,74.665,120.41,0.34317,79.877,47.973,2634.4,25.458,49.696,3101.1,22.299,66.177,243.34,342.27,94.448,77.269,32.418,8.9117,26.631,6.9924,19.14,1.6478,32.899,13.93,24.017,0.96491,18.354,2.2286,4.8211,2.3785,0.010739,0.82571,0.10311,54.102,43.403,63.738,53.654,24.103,62.923,22.428,40.02,32.135,45.83,51.327,42.08,19.679
2004-01-05 18:22:00,0.22807,3594.1,4477.1,9.3036,26.921,42.3,2704.4,74.283,120.38,0.35401,79.932,47.924,2633.1,24.667,50.99,3099.8,22.943,66.177,247.28,342.62,94.632,77.263,31.831,8.9582,26.638,7.0033,18.595,1.646,33.319,13.754,23.834,1.3834,17.823,2.2951,4.7635,2.3217,0.010739,0.82571,0.10311,54.102,43.403,63.394,53.309,22.354,63.537,22.551,41.199,31.992,48.825,50.856,41.579,18.151
2004-01-05 18:23:00,0.23024,3631.4,4454.5,9.3779,26.681,42.084,2704.8,74.941,120.39,0.34947,80.055,50.004,2633.8,22.905,50.624,3099.9,21.896,66.2,245.53,342.49,94.657,77.497,31.831,8.9582,26.638,7.0033,18.595,1.646,33.319,13.754,23.834,1.3834,17.823,2.2951,4.7635,2.3217,0.010739,0.82571,0.10311,54.102,43.403,62.753,53.579,22.141,61.577,22.656,41.752,38.112,47.978,50.889,41.125,20.613
2004-01-05 18:24:00,0.28503,3644.2,4519.4,9.5147,27.171,41.935,2707.6,75.129,120.39,0.33302,80.001,51.027,2635.6,27.069,50.809,3103.3,23.249,66.204,243.11,342.62,94.696,77.318,32.499,8.7585,26.346,7.0698,18.492,1.6414,32.721,13.78,24.08,1.3291,18.566,2.3064,4.7912,2.2536,0.010739,0.82571,0.10311,54.102,43.403,62.327,54.122,28.05,60.096,22.61,39.096,41.123,48.406,50.983,41.051,17.423
2004-01-05 18:25:00,0.28631,3622.5,4496.8,9.4676,27.009,42.501,2710.2,74.928,120.38,0.33056,80.062,51.159,2639.0,23.199,49.09,3106.4,22.889,66.215,244.84,342.86,94.745,77.608,32.499,8.7585,26.346,7.0698,18.492,1.6414,32.721,13.78,24.08,1.3291,18.566,2.3064,4.7912,2.2536,0.021257,0.8253,0.11297,53.779,44.828,62.701,54.393,27.925,60.407,22.627,39.397,41.512,44.427,50.813,41.538,18.252
2004-01-05 18:26:00,0.22101,3587.4,4499.5,9.5029,26.941,42.361,2714.3,74.921,120.4,0.33157,80.302,48.97,2644.0,23.869,48.7,3108.6,22.075,66.239,244.46,343.32,94.571,77.686,32.699,8.9285,26.331,6.9036,18.816,1.6937,33.277,13.897,24.084,1.2689,18.412,2.2268,4.7915,2.2961,0.021257,0.8253,0.11297,53.779,44.828,62.575,54.653,21.676,58.863,22.828,39.882,35.07,43.525,50.77,41.69,20.148
2004-01-05 18:27:00,0.22265,3638.2,4490.7,9.3691,26.726,42.333,2714.1,74.658,120.37,0.33742,80.176,50.186,2642.8,22.791,49.962,3108.0,23.178,66.253,242.68,343.23,94.758,77.319,32.699,8.9285,26.331,6.9036,18.816,1.6937,33.277,13.897,24.084,1.2689,18.412,2.2268,4.7915,2.2961,0.021257,0.8253,0.11297,53.779,44.828,61.702,54.758,21.514,60.487,22.887,39.167,38.647,46.447,50.849,40.577,17.544
2004-01-05 18:28:00,0.19783,3624.0,4466.9,9.3746,26.546,42.458,2711.0,75.172,120.39,0.3479,79.876,50.0,2640.6,26.645,51.152,3105.8,22.603,66.236,242.06,343.18,94.656,77.211,32.829,8.864,26.917,6.8149,19.019,1.6491,33.406,13.797,24.265,1.1994,18.233,2.2468,4.7438,2.2684,0.021257,0.8253,0.11297,53.779,44.828,63.305,54.27,19.31,61.422,22.718,41.033,38.099,49.2,50.829,40.569,18.928
2004-01-05 18:29:00,0.19765,3649.2,4451.0,9.47,26.615,42.565,2709.3,75.139,120.38,0.34486,79.745,48.964,2638.4,25.944,51.737,3105.3,22.239,66.129,243.29,343.17,94.726,77.013,32.829,8.864,26.917,6.8149,19.019,1.6491,33.406,13.797,24.265,1.1994,18.233,2.2468,4.7438,2.2684,0.021257,0.8253,0.11297,53.779,44.828,62.871,54.46,19.328,60.401,22.618,41.404,35.05,50.555,50.649,40.23,19.821
2004-01-05 18:30:00,0.17571,3682.4,4486.2,9.3573,26.618,41.964,2710.1,74.502,120.41,0.33469,79.739,48.93,2639.1,24.83,49.967,3104.7,23.57,66.076,242.26,342.96,94.693,77.244,32.642,9.0263,26.743,6.6071,19.061,1.6536,32.982,13.864,24.087,1.1894,18.519,2.2874,4.8392,2.288,0.024343,0.8166,0.09473,52.351,43.618,63.1,53.515,17.833,60.852,22.783,40.002,34.95,46.458,50.644,41.479,16.664
2004-01-05 18:31:00,0.17857,3698.6,4467.8,9.3447,26.95,42.472,2712.5,74.95,120.4,0.33401,80.114,50.267,2641.4,25.132,50.257,3107.6,22.441,66.076,242.01,342.68,94.604,77.725,32.642,9.0263,26.743,6.6071,19.061,1.6536,32.982,13.864,24.087,1.1894,18.519,2.2874,4.8392,2.288,0.024343,0.8166,0.09473,52.351,43.618,62.821,53.735,17.553,62.421,22.801,40.085,38.885,47.129,50.585,41.164,19.285
2004-01-05 18:32:00,0.1925,3712.1,4489.6,9.4927,26.716,42.514,2711.2,74.229,120.39,0.34398,80.147,49.665,2640.5,25.471,51.758,3107.7,21.833,66.12,241.28,342.36,94.433,77.159,32.195,8.9417,26.792,6.7566,18.522,1.6249,33.03,13.886,24.592,1.3456,18.134,2.2543,4.7983,2.2732,0.024343,0.8166,0.09473,52.351,43.618,64.572,53.329,18.619,60.351,22.619,40.675,37.113,50.602,50.563,41.303,20.751
2004-01-05 18:33:00,0.19018,3686.1,4467.2,9.3209,26.987,42.235,2709.2,75.363,120.42,0.34243,80.029,51.648,2638.2,24.156,49.397,3106.2,23.19,66.143,242.79,342.02,94.352,77.179,32.195,8.9417,26.792,6.7566,18.522,1.6249,33.03,13.886,24.592,1.3456,18.134,2.2543,4.7983,2.2732,0.024343,0.8166,0.09473,52.351,43.618,65.019,53.596,18.847,63.3,22.411,40.863,42.951,45.139,50.343,41.939,17.531
2004-01-05 18:34:00,0.2299,3733.5,4487.4,9.1858,27.286,42.38,2706.4,74.862,120.42,0.34566,79.841,50.425,2635.3,25.409,49.412,3104.8,23.357,66.121,241.9,341.74,94.531,77.121,31.861,8.8806,26.551,7.0322,18.292,1.66,33.244,13.996,23.74,1.3691,18.176,2.288,4.8001,2.2571,0.024343,0.8166,0.09473,52.351,43.618,63.081,54.673,22.981,64.449,22.47,41.139,39.35,45.174,50.337,41.442,17.156
2004-01-05 18:35:00,0.23203,3710.7,4540.0,9.4178,26.829,42.63,2708.2,76.291,120.44,0.34438,80.012,49.256,2637.0,25.694,50.459,3104.6,24.26,66.086,241.74,341.57,94.365,77.445,31.861,8.8806,26.551,7.0322,18.292,1.66,33.244,13.996,23.74,1.3691,18.176,2.288,4.8001,2.2571,0.029555,0.81129,0.093474,53.48,44.287,63.474,54.044,22.772,61.72,22.246,41.296,35.911,47.596,50.02,42.078,14.984
2004-01-05 18:36:00,0.26429,3629.4,4575.9,9.3572,27.197,42.424,2709.0,75.177,120.36,0.35664,80.16,51.223,2638.4,24.302,48.552,3107.1,22.973,66.098,239.64,341.73,94.649,77.381,31.671,8.8179,26.772,6.9918,18.86,1.6533,33.209,13.996,24.129,1.2039,18.162,2.2738,4.8361,2.2314,0.029555,0.81129,0.093474,53.48,44.287,62.445,54.241,26.282,61.998,22.443,42.925,41.699,43.183,50.015,39.284,18.031
2004-01-05 18:37:00,0.26714,3615.5,4538.1,9.3117,26.659,42.238,2712.4,75.695,120.41,0.35941,80.276,50.413,2641.0,24.016,49.018,3108.5,22.824,66.146,237.87,341.91,94.573,77.682,31.671,8.8179,26.772,6.9918,18.86,1.6533,33.209,13.996,24.129,1.2039,18.162,2.2738,4.8361,2.2314,0.029555,0.81129,0.093474,53.48,44.287,62.683,54.694,26.002,62.774,22.345,42.587,39.315,44.263,49.977,41.936,18.345
2004-01-05 18:38:00,0.28745,3641.0,4507.8,9.3143,26.882,42.686,2711.5,74.405,120.39,0.36253,80.065,49.498,2640.6,24.238,48.749,3109.5,23.176,66.15,237.97,341.63,94.689,76.878,32.112,8.861,27.069,6.9707,18.813,1.6339,32.571,13.648,24.667,1.2954,18.265,2.254,4.8591,2.2377,0.029555,0.81129,0.093474,53.48,44.287,62.476,53.696,28.49,61.285,22.135,42.458,36.624,43.639,49.774,40.095,17.567
2004-01-05 18:39:00,0.28862,3650.9,4488.7,9.5048,26.758,42.434,2709.9,74.85,120.43,0.36341,79.718,51.261,2638.7,26.455,52.117,3107.7,23.29,66.031,238.76,342.56,94.727,77.071,32.112,8.861,27.069,6.9707,18.813,1.6339,32.571,13.648,24.667,1.2954,18.265,2.254,4.8591,2.2377,0.029555,0.81129,0.093474,53.48,44.287,62.306,53.924,28.375,62.276,22.347,42.35,41.81,51.433,49.517,41.198,17.316
2004-01-05 18:40:00,0.24986,3650.5,4504.9,9.4637,26.878,42.462,2712.0,74.681,120.39,0.32314,79.672,51.275,2640.3,27.099,49.449,3107.4,22.758,65.93,238.69,342.63,94.767,77.108,31.697,8.8127,26.591,6.9111,18.915,1.6473,32.87,13.859,24.208,1.3759,18.227,2.2618,4.9153,2.3426,0.019655,0.80255,0.1073,52.975,43.949,62.404,53.836,24.388,61.258,22.499,37.95,41.851,45.259,49.166,40.865,18.593
2004-01-05 18:41:00,0.25143,3647.6,4475.1,9.2883,26.709,42.111,2715.9,75.216,120.42,0.32269,79.854,50.725,2645.0,23.583,52.355,3110.1,22.73,65.869,236.66,342.7,94.618,77.346,31.697,8.8127,26.591,6.9111,18.915,1.6473,32.87,13.859,24.208,1.3759,18.227,2.2618,4.9153,2.3426,0.019655,0.80255,0.1073,52.975,43.949,62.454,54.193,24.234,62.844,22.919,38.005,40.233,51.984,49.091,40.853,18.645
2004-01-05 18:42:00,0.29202,3674.2,4518.1,9.3455,26.687,41.903,2718.3,74.576,120.41,0.34537,80.027,50.469,2647.6,25.396,51.744,3114.1,24.376,65.876,238.45,342.39,94.689,77.737,32.675,8.7242,26.494,6.7945,18.747,1.6202,32.939,13.866,24.656,1.2147,17.822,2.2664,4.8216,2.2098,0.019655,0.80255,0.1073,52.975,43.949,62.463,53.413,28.713,60.205,22.643,40.783,39.479,50.57,48.671,41.147,14.693
2004-01-05 18:43:00,0.28999,3661.7,4488.7,9.3485,26.979,42.53,2721.9,74.104,120.44,0.34667,80.375,49.915,2651.4,25.257,50.565,3116.0,22.283,65.954,235.07,343.56,94.313,77.793,32.675,8.7242,26.494,6.7945,18.747,1.6202,32.939,13.866,24.656,1.2147,17.822,2.2664,4.8216,2.2098,0.019655,0.80255,0.1073,52.975,43.949,62.679,53.765,28.914,59.878,23.25,40.625,37.849,47.841,48.708,42.027,19.614
2004-01-05 18:44:00,0.19797,3650.2,4515.1,9.3184,26.788,42.46,2717.5,74.923,120.4,0.3454,80.052,50.626,2646.4,24.142,50.684,3111.7,21.89,65.983,234.37,343.52,94.638,76.931,32.642,8.8844,27.267,6.8651,18.615,1.6475,32.829,13.986,23.98,1.373,18.441,2.2496,4.7868,2.2408,0.019655,0.80255,0.1073,52.975,43.949,63.926,53.852,19.379,61.811,22.856,41.034,39.943,48.118,48.506,40.714,20.608
2004-01-05 18:45:00,0.19945,3659.3,4507.0,9.5405,26.364,42.432,2712.3,75.143,120.38,0.34513,79.633,51.118,2642.3,25.106,51.419,3107.0,22.172,65.856,235.19,343.06,94.461,76.843,32.642,8.8844,27.267,6.8651,18.615,1.6475,32.829,13.986,23.98,1.373,18.441,2.2496,4.7868,2.2408,0.034416,0.80154,0.10547,54.26,44.29,63.771,53.949,19.233,58.632,22.793,41.068,41.391,49.818,47.901,40.725,19.98
2004-01-05 18:46:00,0.19658,3693.6,4533.4,9.3947,26.65,42.453,2709.0,74.379,120.38,0.36133,79.406,50.544,2637.9,24.892,50.183,3104.7,22.159,65.715,232.33,343.2,94.839,76.73,32.241,8.9375,26.474,6.689,18.364,1.7167,32.67,13.708,24.418,1.0552,18.455,2.2632,4.8806,2.301,0.034416,0.80154,0.10547,54.26,44.29,62.61,53.973,19.167,58.933,22.428,42.453,39.701,46.958,47.789,40.757,20.051
2004-01-05 18:47:00,0.19668,3649.1,4475.2,9.2715,26.952,42.555,2710.6,75.429,120.39,0.35554,79.672,49.637,2639.5,26.276,49.522,3105.2,22.538,65.572,232.63,342.76,94.563,77.864,32.241,8.9375,26.474,6.689,18.364,1.7167,32.67,13.708,24.418,1.0552,18.455,2.2632,4.8806,2.301,0.034416,0.80154,0.10547,54.26,44.29,63.376,54.669,19.158,62.562,22.931,43.16,37.031,45.427,47.4,40.517,19.081
2004-01-05 18:48:00,0.23127,3705.2,4528.0,9.3852,27.161,42.496,2716.0,75.243,120.43,0.33107,80.175,50.267,2645.7,26.139,49.296,3112.2,23.027,65.627,231.96,342.06,94.485,78.049,32.388,8.7505,26.498,6.8378,18.827,1.628,33.098,13.8,24.117,1.2426,18.176,2.2295,4.751,2.2452,0.034416,0.80154,0.10547,54.26,44.29,64.053,54.702,22.862,60.746,22.919,38.731,38.887,44.906,47.089,41.733,17.871
2004-01-05 18:49:00,0.2334,3705.6,4551.9,9.4096,26.909,42.369,2717.2,74.307,120.39,0.32756,80.361,50.26,2646.8,24.963,47.679,3113.8,23.13,65.734,229.03,342.59,94.261,77.304,32.388,8.7505,26.498,6.8378,18.827,1.628,33.098,13.8,24.117,1.2426,18.176,2.2295,4.751,2.2452,0.034416,0.80154,0.10547,54.26,44.29,64.047,54.416,22.653,61.584,22.775,39.159,38.866,41.163,46.975,41.111,17.644
2004-01-05 18:50:00,0.2169,3681.0,4513.5,9.3267,26.962,42.133,2713.2,74.916,120.4,0.339,80.016,48.633,2642.8,23.684,49.103,3110.4,22.863,65.707,225.81,342.01,94.534,77.075,32.31,8.7482,26.819,6.9322,18.875,1.6624,32.87,13.8,24.482,1.2833,18.157,2.2397,4.7276,2.2937,0.010381,0.82645,0.086388,53.505,44.514,63.277,53.77,21.228,59.71,22.587,40.137,34.078,44.459,46.8,41.824,18.305
2004-01-05 18:51:00,0.21744,3674.5,4453.0,9.2696,26.838,42.159,2710.0,75.232,120.38,0.33892,79.754,51.041,2638.0,24.434,50.41,3106.8,23.613,65.622,228.3,341.78,94.55,77.076,32.31,8.7482,26.819,6.9322,18.875,1.6624,32.87,13.8,24.482,1.2833,18.157,2.2397,4.7276,2.2937,0.010381,0.82645,0.086388,53.505,44.514,63.389,54.494,21.175,61.989,22.27,40.148,41.162,47.482,46.175,40.564,16.543
2004-01-05 18:52:00,0.22333,3644.5,4493.4,9.4637,27.182,42.528,2707.9,75.429,120.38,0.338,79.648,47.614,2636.2,26.638,51.46,3104.5,21.949,65.536,226.36,341.67,94.642,77.131,32.142,8.8186,26.531,6.8824,18.206,1.6488,32.513,13.663,24.369,1.2689,18.249,2.2309,4.8652,2.1573,0.010381,0.82645,0.086388,53.505,44.514,63.074,53.88,21.744,60.929,22.543,40.215,31.079,49.912,45.95,40.732,20.516
2004-01-05 18:53:00,0.22101,3645.3,4484.4,9.4697,27.513,42.612,2708.4,74.639,120.4,0.33904,79.717,50.714,2636.9,26.135,50.482,3105.5,23.571,65.406,225.29,341.72,94.745,77.446,32.142,8.8186,26.531,6.8824,18.206,1.6488,32.513,13.663,24.369,1.2689,18.249,2.2309,4.8652,2.1573,0.010381,0.82645,0.086388,53.505,44.514,63.06,53.989,21.971,60.484,22.6,40.089,40.201,47.649,45.65,41.35,16.651
2004-01-05 18:54:00,0.2387,3664.3,4585.7,9.3061,26.842,42.619,2712.4,74.576,120.4,0.32023,79.907,49.732,2641.2,24.899,50.158,3108.1,22.989,65.38,223.52,341.74,94.573,77.238,31.953,8.8047,26.993,6.957,18.771,1.66,32.956,13.851,24.963,1.3835,18.573,2.2917,4.8378,2.2548,0.010381,0.82645,0.086388,53.505,44.514,63.147,54.456,23.357,61.504,22.427,38.584,37.311,46.9,45.412,40.999,18.049
2004-01-05 18:55:00,0.23745,3654.1,4606.7,9.2742,27.195,42.35,2714.2,74.18,120.42,0.32367,79.968,48.844,2643.3,26.239,52.006,3111.2,22.615,65.371,222.87,341.71,94.648,77.274,31.953,8.8047,26.993,6.957,18.771,1.66,32.956,13.851,24.963,1.3835,18.573,2.2917,4.8378,2.2548,0.0031936,0.80658,0.095663,53.087,43.881,63.323,54.206,23.479,62.986,22.473,38.165,34.698,51.177,45.674,41.807,18.932
2004-01-05 18:56:00,0.25898,3650.6,4516.1,9.33,26.715,42.005,2715.1,75.167,120.37,0.34552,80.046,49.672,2644.8,25.545,50.617,3110.6,22.553,65.385,226.4,341.66,94.561,77.321,31.826,8.7044,26.622,6.8456,18.362,1.6853,32.866,13.883,24.213,1.1846,18.529,2.2342,4.6636,2.272,0.0031936,0.80658,0.095663,53.087,43.881,62.693,53.95,25.24,61.993,22.641,40.44,37.135,47.963,45.221,40.351,19.066
2004-01-05 18:57:00,0.25814,3645.2,4478.9,9.2521,26.78,42.418,2714.3,75.121,120.42,0.34484,79.951,49.315,2643.1,25.57,50.017,3111.9,22.888,65.371,222.06,341.57,94.654,77.423,31.826,8.7044,26.622,6.8456,18.362,1.6853,32.866,13.883,24.213,1.1846,18.529,2.2342,4.6636,2.272,0.0031936,0.80658,0.095663,53.087,43.881,62.786,54.396,25.322,63.316,22.273,40.523,36.083,46.574,45.472,41.317,18.265
2004-01-05 18:58:00,0.27033,3665.0,4539.8,9.3345,26.574,42.223,2714.8,75.168,120.38,0.3463,79.828,50.262,2643.5,25.673,50.956,3111.0,22.778,65.341,221.93,341.84,94.498,76.985,32.145,8.9081,26.736,6.8389,18.872,1.6096,32.891,13.897,25.04,1.197,18.704,2.2949,4.7875,2.3397,0.0031936,0.80658,0.095663,53.087,43.881,63.404,54.707,27.145,60.28,22.352,41.252,38.87,48.747,45.352,40.721,18.565
2004-01-05 18:59:00,0.27431,3669.2,4528.7,9.2993,27.126,42.593,2715.4,74.626,120.43,0.34346,79.872,50.683,2644.5,25.087,50.057,3111.7,22.699,65.3,222.83,341.79,94.593,77.383,32.145,8.9081,26.736,6.8389,18.872,1.6096,32.891,13.897,25.04,1.197,18.704,2.2949,4.7875,2.3397,0.0031936,0.80658,0.095663,53.087,43.881,63.331,54.84,26.754,62.151,22.538,41.598,40.109,46.665,45.14,41.636,18.726
2004-01-05 19:00:00,0.24619,3664.1,4509.3,9.2198,26.986,42.264,2716.2,75.596,120.39,0.35116,80.113,52.169,2645.6,24.346,49.848,3112.3,23.895,65.312,221.07,341.38,94.48,77.875,32.157,8.6601,26.699,6.7887,18.391,1.697,32.283,13.627,24.35,1.0998,18.405,2.2699,4.7592,2.3061,0.022765,0.83718,0.077973,53.359,43.071,63.515,53.846,23.874,61.863,22.774,41.131,44.482,46.182,44.62,41.215,15.834
2004-01-05 19:01:00,0.24587,3677.4,4502.0,9.3951,26.856,42.168,2715.9,75.332,120.43,0.34442,80.228,49.928,2644.7,26.182,49.073,3112.5,22.438,65.35,217.53,341.48,94.57,77.21,32.157,8.6601,26.699,6.7887,18.391,1.697,32.283,13.627,24.35,1.0998,18.405,2.2699,4.7592,2.3061,0.022765,0.83718,0.077973,53.359,43.071,63.287,53.934,23.905,61.361,22.395,41.953,37.888,44.388,44.562,42.218,19.314
2004-01-05 19:02:00,0.24387,3681.8,4524.6,9.3053,27.048,42.595,2712.3,75.302,120.4,0.31696,79.933,50.229,2640.8,24.941,52.496,3112.0,23.357,65.356,217.54,341.34,94.378,77.244,32.132,8.9003,27.134,7.0845,18.418,1.6296,33.123,13.672,24.141,1.2327,18.144,2.2724,4.7964,2.3561,0.022765,0.83718,0.077973,53.359,43.071,63.716,54.869,23.942,61.2,22.148,37.984,38.773,52.31,44.191,41.27,17.136
2004-01-05 19:03:00,0.2426,3691.5,4552.7,9.3514,26.897,42.081,2713.8,75.262,120.41,0.31802,80.021,51.064,2641.8,24.736,49.434,3110.1,23.179,65.264,216.93,341.12,94.546,77.302,32.132,8.9003,27.134,7.0845,18.418,1.6296,33.123,13.672,24.141,1.2327,18.144,2.2724,4.7964,2.3561,0.022765,0.83718,0.077973,53.359,43.071,63.548,54.533,24.066,60.689,22.356,37.854,41.23,45.225,43.879,41.968,17.557
2004-01-05 19:04:00,0.24632,3617.4,4521.5,9.3587,26.661,42.256,2711.3,74.637,120.37,0.32279,79.935,48.965,2639.2,24.418,49.441,3108.5,24.012,65.222,216.44,341.17,94.472,77.151,31.77,8.9234,26.548,6.8578,18.724,1.634,33.149,13.805,24.202,1.3661,18.805,2.2303,4.8444,2.2283,0.022765,0.83718,0.077973,53.359,43.071,62.178,54.902,24.281,60.703,22.101,38.23,35.054,45.241,43.556,40.819,15.595
2004-01-05 19:05:00,0.24726,3622.2,4561.1,9.1958,27.117,42.352,2711.5,75.829,120.35,0.32393,79.855,49.747,2639.9,26.289,47.959,3108.7,21.979,65.192,217.07,341.4,94.961,77.069,31.77,8.9234,26.548,6.8578,18.724,1.634,33.149,13.805,24.202,1.3661,18.805,2.2303,4.8444,2.2283,0.0039817,0.82251,0.080417,54.176,44.318,62.095,54.428,24.188,60.223,22.391,38.092,37.356,41.811,43.897,39.851,20.435
2004-01-05 19:06:00,0.28464,3685.1,4517.3,9.3406,26.874,42.212,2710.3,75.731,120.41,0.33402,79.72,48.606,2639.1,23.034,49.096,3108.2,23.795,65.095,218.14,341.05,94.596,76.986,31.575,8.9078,26.514,6.9732,18.754,1.6512,32.968,13.759,24.577,1.2705,18.815,2.2238,4.7762,2.3166,0.0039817,0.82251,0.080417,54.176,44.318,62.918,54.237,27.881,60.165,22.075,40.284,33.997,44.441,43.773,41.738,16.155
2004-01-05 19:07:00,0.28563,3676.7,4509.5,9.3775,26.854,42.178,2710.4,75.803,120.35,0.33608,79.667,50.759,2638.1,27.195,49.671,3107.7,23.114,65.057,216.88,341.2,94.762,77.127,31.575,8.9078,26.514,6.9732,18.754,1.6512,32.968,13.759,24.577,1.2705,18.815,2.2238,4.7762,2.3166,0.0039817,0.82251,0.080417,54.176,44.318,63.061,54.331,27.784,59.94,22.062,40.033,40.335,45.772,43.86,40.279,17.786
